name_code,kingdom,kingdom_c,phylum,phylum_c,class,class_c,order,order_c,family,family_c,genus,genus_c,name,species,infraspecies_marker,infraspecies,infraspecies2_marker,infraspecies2,author,author2,common_name_c,is_alien,is_invasive,is_cultivated,is_endemic,cites_code,iucn_code,coa_code
381014,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Hypsibarbus,,Hypsibarbus pierrei,pierrei,,,,,"(Sauvage, 1880)",,高體高鬚魚;高體四鬚鲃;粗鱗武昌魚;黃鰭武昌魚,1,1,0,,,VU,
432370,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Leiothrichidae,噪眉科,Ianthocincla,,Ianthocincla sannio,sannio,,,,,"Swinhoe, 1867",,白頰噪眉,1,1,0,,,LC,
340374,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hemiptera,半翅目,Margarodidae,碩介殼蟲科,Icerya,,Icerya purchasi purchasi,purchasi,subsp.,purchasi,,,"Maskell, 1878",,吹綿介殼蟲,1,1,0,,,,
434972,Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Iguanidae,鬣蜥科,Iguana,,Iguana iguana,iguana,,,,,"(Linnaeus, 1758)",,綠鬣蜥;美洲綠鬣蜥,1,1,0,,,LC,
401957,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Streptaxidae,扭蝸牛科,Indoennea,,Indoennea bicolor,bicolor,,,,,"(Hutton, 1834)",,雙色草包蝸牛,1,1,0,,,,
444091,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Gastropoda ordo incertae sedis,地位未定,Bulinidae,,Indoplanorbis,,Indoplanorbis exustus,exustus,,,,,"(Deshayes, 1833)",,印度扁蜷,1,1,0,,,,
437242,Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Microhylidae,狹口蛙科,Kaloula,,Kaloula pulchra,pulchra,,,,,"Gray, 1831",,亞洲錦蛙;花狹口蛙,1,1,0,,,LC,
340343,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hemiptera,半翅目,Kerriidae,膠介殼蟲科,Kerria,,Kerria lacca lacca,lacca,subsp.,lacca,,,"(Kerr, 1782)",,紫膠介殼蟲,1,1,0,,,,
429190,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Scholifera,皺足目,Veronicelloidae,皺足蛞蝓科,Laevicaulis,,Laevicaulis alte,alte,,,,,"(Férussac, 1821)",,皺足蛞蝓;褐皺足蛞蝓;高突滑尾蛞蝓;高突覆套蛞蝓;高突足襞蛞蝓;覆套足襞蛞蝓;寬足蛞蝓,1,1,0,,,,
313411,Animalia,動物界,Mollusca,軟體動物門,Bivalvia,雙殼綱,Mytiloida,貽貝目,Mytilidae,殼菜蛤科,Limnoperna,,Limnoperna fortunei,fortunei,,,,,"(Dunker, 1857)",,河殼菜蛤,1,1,0,,,LC,
336092,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Diptera,雙翅目,Agromyzidae,潛蠅科,Liriomyza,,Liriomyza huidobrensis,huidobrensis,,,,,"(Blanchard, 1926)",,南美班潛蠅,1,1,0,,,,
336096,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Diptera,雙翅目,Agromyzidae,潛蠅科,Liriomyza,,Liriomyza sativae,sativae,,,,,"Blanchard, 1938",,蔬菜斑潛蠅,1,1,0,,,,
336098,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Diptera,雙翅目,Agromyzidae,潛蠅科,Liriomyza,,Liriomyza trifolii,trifolii,,,,,"(Burgess, 1880)",,非洲菊斑潛蠅;三葉草斑潛蠅,1,1,0,,,,
349359,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Coleoptera,鞘翅目,Curculionidae,象鼻蟲科,Lissorhoptrus,,Lissorhoptrus oryzophilus,oryzophilus,,,,,"Kuschel, 1952",,水稻水象鼻蟲,1,1,0,,,,
434978,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Diptera,雙翅目,Cecidomyiidae,癭蚋科,Litchiomyia,,Litchiomyia chinensis,chinensis,,,,,"Yang &amp; Luo, 1999",,荔枝癭蚋,1,1,0,,,,
417669,Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Ranidae,赤蛙科,Lithobates,,Lithobates catesbeianus,catesbeianus,,,,,"(Shaw, 1802)",,美洲牛蛙;美國牛蛙;牛蛙,1,1,0,,,LC,
432303,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Estrildidae,梅花雀科,Lonchura,,Lonchura atricapilla deignani,atricapilla,,deignani,,,"Parkes, 1958",,黑頭文鳥(中南亞種);黑頭文鳥;栗腹文鳥,1,1,0,,,,
432302,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Estrildidae,梅花雀科,Lonchura,,Lonchura atricapilla jagori,atricapilla,,jagori,,,"(von Martens, CE, 1866)",,黑頭文鳥(菲律賓亞種);黑頭文鳥;栗腹文鳥,1,1,0,,,,
425209,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Estrildidae,梅花雀科,Lonchura,,Lonchura atricapilla sinensis,atricapilla,,sinensis,,,"(Blyth, 1852)",,栗腹文鳥(馬來亞種);黑頭文鳥(馬來亞種),1,1,0,,,,III
419422,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Estrildidae,梅花雀科,Lonchura,,Lonchura maja,maja,,,,,"(Linnaeus, 1766)",,白頭文鳥,1,1,0,,,LC,
431228,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Estrildidae,梅花雀科,Lonchura,,Lonchura oryzivora,oryzivora,,,,,"(Linnaeus, 1758)",,爪哇雀,1,1,0,,,EN,
419452,Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Palaemonidae,長臂蝦科,Macrobrachium,,Macrobrachium dacqueti,dacqueti,,,,,"(Sunier, 1925)",,泰國蝦;大魁氏沼蝦,1,1,0,,,,
311396,Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Palaemonidae,長臂蝦科,Macrobrachium,,Macrobrachium rosenbergii,rosenbergii,,,,,"(De Man, 1879)",,羅氏沼蝦;泰國長臂大蝦;泰國蝦,1,1,0,,,LC,
404832,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Ariophantidae,絲鼈甲蝸牛科,Macrochlamys,,Macrochlamys hippocastaneum,hippocastaneum,,,,,"Godwin-Austen, 1918",,高音符絲鼈甲蝸牛;高音符絲鱉甲蝸牛,1,1,0,,,,
438271,Animalia,動物界,Arthropoda,節肢動物門,Thecostraca,鞘甲綱,Balanomorpha,藤壺目,Balanidae,藤壺科,Megabalanus,,Megabalanus cocopoma,cocopoma,,,,,"(Darwin, 1854)",,泰坦巨藤壺,1,1,0,,,,
381015,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Megalobrama,,Megalobrama amblycephala,amblycephala,,,,,"Yih, 1955",,團頭魴;武昌魚,1,1,0,,,LC,
316703,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Philomycidae,黏液蛞蝓科,Meghimatium,,Meghimatium bilineatum,bilineatum,,,,,"(Benson, 1842)",,雙線蛞蝓;雙線嗜黏液蛞蝓,1,1,0,,,,
316705,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Philomycidae,黏液蛞蝓科,Meghimatium,,Meghimatium fruhstorferi,fruhstorferi,,,,,"Collinge, 1901",,山蛞蝓,1,1,0,,,,
405031,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Philomycidae,黏液蛞蝓科,Meghimatium,,Meghimatium pictum,pictum,,,,,"(Stoliczka, 1873)",,綉花蛞蝓,1,1,0,,,,
405030,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Philomycidae,黏液蛞蝓科,Meghimatium,,Meghimatium rugosum,rugosum,,,,,"(Chen &amp; Gao, 1982)",,皺紋蛞蝓,1,1,0,,,,
313904,Animalia,動物界,Mollusca,軟體動物門,Bivalvia,雙殼綱,Venerida,簾蛤目,Veneridae,簾蛤科,Meretrix,,Meretrix lusoria,lusoria,,,,,"(Roeding, 1798)",,文蛤,1,1,0,,,,
395340,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Centrarchidae,棘臀魚科,Micropterus,,Micropterus salmoides,salmoides,,,,,"(Lacepède, 1802)",,大口黑鱸,1,1,0,,,LC,
381018,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Mylopharyngodon,,Mylopharyngodon piceus,piceus,,,,,"(Richardson, 1846)",,青魚;黑鰱;黑鰡;烏鰡;黑鯪,1,1,0,,,DD,
313656,Animalia,動物界,Mollusca,軟體動物門,Bivalvia,雙殼綱,Venerida,簾蛤目,Dreissenidae,殼菜蛤科,Mytilopsis,,Mytilopsis sallei,sallei,,,,,"(Recluz, 1849)",,似殼菜蛤,1,1,0,,,,
313435,Animalia,動物界,Mollusca,軟體動物門,Bivalvia,雙殼綱,Mytiloida,貽貝目,Mytilidae,殼菜蛤科,Mytilus,,Mytilus edulis,edulis,,,,,"Linnaeus, 1758",,紫殼菜蛤;食用殼菜蛤,1,1,0,,,,
427873,Animalia,動物界,Arthropoda,節肢動物門,Arachnida,蛛形綱,Mesostigmata,中氣門蟎目,Phytoseiidae,捕植蟎科,Neoseiulus,,Neoseiulus californicus,californicus,,,,,"(McGregor, 1954)",,加州小新綏蟎,1,1,0,,,,
415704,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Coleoptera,鞘翅目,Chrysomelidae,金花蟲科,Ophraella,,Ophraella communa,communa,,,,,"LeSage, 1986",,豬草條紋螢金花蟲,1,1,0,,,,
381623,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Cichlidae,麗魚科,Oreochromis,,Oreochromis mossambicus,mossambicus,,,,,"(Peters, 1852)",,莫三比克口孵非鯽;非洲仔;南洋鯽仔;在來吳郭魚;帝士魚;帝水魚;吳郭魚;土種吳郭魚,1,1,0,,,VU,
381624,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Cichlidae,麗魚科,Oreochromis,,Oreochromis niloticus,niloticus,,,,,"(Linnaeus, 1758)",,尼羅口孵非鯽;尼羅非鯽;南洋鯽仔;尼羅吳郭魚;尼羅魚;尼羅口孵魚;吉富羅非魚;新吉富羅非魚;聖鯛,1,1,0,,,LC,
381663,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Eleotridae,塘鱧科,Oxyeleotris,,Oxyeleotris marmorata,marmorata,,,,,"(Bleeker, 1852)",,斑駁尖塘鱧;雲斑尖塘鱧,1,1,0,,,LC,
427907,Animalia,動物界,Arthropoda,節肢動物門,Arachnida,蛛形綱,Trombidiformes,絨蟎目,Tetranychidae,葉蟎科,Panonychus,,Panonychus ulmi,ulmi,,,,,"(Koch, 1836)",,歐洲葉蟎,1,1,0,,,,
395570,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Cichlidae,麗魚科,Parachromis,,Parachromis managuensis,managuensis,,,,,"(Günther, 1867)",,花身副麗魚;珍珠石斑;淡水石斑;馬拉麗體魚,1,1,0,,,LC,
428957,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hemiptera,半翅目,Pseudococcidae,粉介殼蟲科,Paracoccus,,Paracoccus marginatus,marginatus,,,,,"Williams &amp; Granara de Willink, 1992",,木瓜秀粉介殼蟲,1,1,0,,,,
339707,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hemiptera,半翅目,Aleyrodidae,粉蝨科,Paraleyrodes,,Paraleyrodes bondari,bondari,,,,,"Peracchi, 1971",,龐達粉蝨,1,1,0,,,,
395529,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Ambassidae,雙邊魚科,Parambassis,,Parambassis ranga,ranga,,,,,"(Hamilton, 1822)",,蛙副雙邊魚;大面側仔;玻璃魚;蘭副雙邊魚,1,1,0,,,LC,
316690,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Ariophantidae,絲鼈甲蝸牛科,Parmarion,,Parmarion martensi,martensi,,,,,"Simroth, 1893",,馬丁氏鼈甲蛞蝓,1,1,0,,,,
419425,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Galliformes,雞形目,Phasianidae,雉科,Pavo,,Pavo cristatus,cristatus,,,,,"Linnaeus, 1758",,藍孔雀;印度藍孔雀,1,1,0,,,LC,
313436,Animalia,動物界,Mollusca,軟體動物門,Bivalvia,雙殼綱,Mytiloida,貽貝目,Mytilidae,殼菜蛤科,Perna,,Perna viridis,viridis,,,,,"(Linnaeus, 1758)",,綠殼菜蛤,1,1,0,,,,
419430,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Galliformes,雞形目,Phasianidae,雉科,Phasianus,,Phasianus colchicus karpowi,colchicus,,karpowi,,,"(Buturlin, 1904)",,環頸雉(外來引進亞種);高麗雉,1,1,0,,,,
341880,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hymenoptera,膜翅目,Formicidae,蟻科,Pheidole,,Pheidole megacephala,megacephala,,,,,"Fabricius, 1793",,熱帶大頭家蟻,1,1,0,,,,
314548,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Basommatophora,基眼目,Physidae,囊螺科,Physa,,Physa acuta,acuta,,,,,"Draparnaud, 1805",,囊螺,1,1,0,,,,
434971,Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Squamata,有鱗目,Agamidae,飛蜥科,Physignathus,,Physignathus cocincinus,cocincinus,,,,,"Cuvier, 1829",,綠水龍;亞洲水龍;長鬣蜥;綠長鬣蜥,1,1,0,,,VU,
444940,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Lepidoptera,鱗翅目,Pieridae,粉蝶科,Pieris,,Pieris brassicae,brassicae,subsp.,,,,"(Linnaeus, 1758)",,大白粉蝶,1,1,0,,,,
347350,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Lepidoptera,鱗翅目,Pieridae,粉蝶科,Pieris,,Pieris rapae crucivora,rapae,subsp.,crucivora,,,"Boisduval, 1836",,白粉蝶;紋白蝶;菜粉蝶;日本紋白蝶;菜白蝶,1,1,0,,,,
419431,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Ploceidae,織布文鳥科,Ploceus,,Ploceus cucullatus,cucullatus,,,,,"(Müller, 1776)",,黑頭織雀;黑頭棲群織布鳥,1,1,0,,,LC,
432301,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Ploceidae,織布文鳥科,Ploceus,,Ploceus subaureus,subaureus,,,,,"Smith, A, 1839",,非洲金織雀;非洲織雀,1,1,0,,,LC,
381035,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cyprinodontiformes,鱂形目,Poeciliidae,花鱂科,Poecilia,,Poecilia reticulata,reticulata,,,,,"Peters, 1859",,孔雀花鱂;虹鱂;孔雀魚;胎鱂,1,1,0,,,LC,
381036,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cyprinodontiformes,鱂形目,Poeciliidae,花鱂科,Poecilia,,Poecilia velifera,velifera,,,,,"(Regan, 1914)",,帆鰭花鱂;摩利魚;摩麗;立帆摩麗;花鱂;胎鱂,1,1,0,,,VU,
380047,Animalia,動物界,Chordata,脊索動物門,Amphibia,兩生綱,Anura,無尾目,Rhacophoridae,樹蛙科,Polypedates,,Polypedates megacephalus,megacephalus,,,,,"Hallowell, 1861",,斑腿樹蛙,1,1,0,,,LC,
315085,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Ampullariidae,蘋果螺科,Pomacea,,Pomacea canaliculata,canaliculata,,,,,"(Lamarck, 1819)",,福壽螺,1,1,0,,,LC,
419450,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Ampullariidae,蘋果螺科,Pomacea,,Pomacea insularum,insularum,,,,,"(Orbigny, 1835)",,島嶼福壽螺,1,1,0,,,,
315086,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Mesogastropoda,中腹足目,Ampullariidae,蘋果螺科,Pomacea,,Pomacea scalaris,scalaris,,,,,"Orbigny, 1835",,梯狀福壽螺,1,1,0,,,,
402662,Animalia,動物界,Annelida,環節動物門,Clitellata,環帶綱,Crassiclitellata,厚環帶目,Rhinodrilidae,吻蚓科,Pontoscolex,,Pontoscolex corethrurus,corethrurus,,,,,"(Müller, 1856)",,黃頸蜷蚓;黃頸透鈣蚓,1,1,0,,,,
310872,Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Cambaridae,蝲蛄科,Procambarus,,Procambarus clarkii,clarkii,,,,,"(Girad, 1852)",,克氏原蝲蛄;美國螯蝦;美洲螯蝦;克氏螯蝦;小龍蝦;克氏原螯蝦;麻辣小龍蝦,1,1,0,,,LC,
444094,Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Cambaridae,蝲蛄科,Procambarus,,Procambarus virginalis,virginalis,,,,,"Lyko, 2017",,大理石螯蝦,1,1,0,,,,
432265,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Psittaciformes,鸚形目,Psittacidae,鸚鵡科,Psittacula,,Psittacula krameri,krameri,,,,,"(Scopoli, 1769)",,紅領綠鸚鵡;玫瑰環鸚鵡;環頸鸚鵡;月輪,1,1,0,,,,
444672,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Leiothrichidae,噪眉科,Pterorhinus,,Pterorhinus chinensis,chinensis,,,,,"(Scopoli, 1786)",,黑喉噪眉;黑喉噪鶥,1,1,0,,,,
444673,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Leiothrichidae,噪眉科,Pterorhinus,,Pterorhinus perspicillatus,perspicillatus,,,,,"(Gmelin, 1789)",,黑臉噪眉;黑臉噪鶥,1,1,0,,,,
395255,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Siluriformes,鯰形目,Loricariidae,甲鯰科,Pterygoplichthys,,Pterygoplichthys disjunctivus,disjunctivus,,,,,"(Weber, 1991)",,野翼甲鯰;琵琶鼠;清道夫;垃圾魚;普通清道夫;野脂身鲶,1,1,0,,,,
395254,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Siluriformes,鯰形目,Loricariidae,甲鯰科,Pterygoplichthys,,Pterygoplichthys pardalis,pardalis,,,,,"(Castelnau, 1855)",,豹紋翼甲鯰;琵琶鼠;清道夫;垃圾魚;國王琵琶,1,1,0,,,,
419434,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Pycnonotidae,鵯科,Pycnonotus,,Pycnonotus jocosus,jocosus,,,,,"(Linnaeus, 1758)",,紅耳鵯,1,1,0,,,LC,
417733,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hymenoptera,膜翅目,Eulophidae,釉小蜂科,Quadrastichus,,Quadrastichus erythrinae,erythrinae,,,,,"Kim, 2004",,刺桐釉小蜂,1,1,0,,,,
416300,Animalia,動物界,Chordata,脊索動物門,Mammalia,哺乳綱,Rodentia,嚙齒目,Muridae,鼠科,Rattus,,Rattus exulans,exulans,,,,,"(Peale, 1848)",,緬甸小鼠;波里尼西亞鼠,1,1,0,,,LC,
434982,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Coleoptera,鞘翅目,Dryophthoridae,椰象鼻蟲科,Rhabdoscelus,,Rhabdoscelus lineaticollis,lineaticollis,,,,,(Heller),,亞洲棕櫚象鼻蟲,1,1,0,,,,
348921,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Thysanoptera,纓翅目,Thripidae,薊馬科,Rhipiphorothrips,,Rhipiphorothrips cruentatus,cruentatus,,,,,"Hood, 1919",,腹鉤薊馬,1,1,0,,,,
401817,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Coleoptera,鞘翅目,Coccinellidae,瓢蟲科,Rodolia,,Rodolia cardinalis,cardinalis,,,,,"(Mulsant, 1850)",,澳洲瓢蟲,1,1,0,,,,
395347,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Sciaenidae,石首魚科,Sciaenops,,Sciaenops ocellatus,ocellatus,,,,,"(Linnaeus, 1766)",,眼斑擬石首魚;紅鼓魚,1,1,0,,,LC,
418131,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Fringillidae,雀科,Serinus,,Serinus mozambicus,mozambicus,,,,,"(S. Muller, 1776)",,黃額絲雀;石燕,1,1,0,,,,
341929,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hymenoptera,膜翅目,Formicidae,蟻科,Solenopsis,,Solenopsis geminata,geminata,,,,,"Fabricius, 1840",,熱帶火家蟻;熱帶火蟻,1,1,0,,,,
401070,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hymenoptera,膜翅目,Formicidae,蟻科,Solenopsis,,Solenopsis invicta,invicta,,,,,"Buren, 1972",,紅入侵火家蟻;入侵紅火蟻,1,1,0,,,,
444629,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Lepidoptera,鱗翅目,Noctuidae,夜蛾科,Spodoptera,,Spodoptera frugiperda,frugiperda,,,,,"Smith &amp; Abbot, 1797",,草地貪夜蛾;秋行軍蟲;草地夜蛾,1,1,0,,,,
425238,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Sturnidae,椋鳥科,Sturnia,,Sturnia malabarica nemoricola,malabarica,,nemoricola,,,"(Jerdon, 1862)",,栗尾椋鳥;灰頭椋鳥,1,1,0,,,,
316720,Animalia,動物界,Mollusca,軟體動物門,Gastropoda,腹足綱,Stylommatophora,柄眼目,Subulinidae,錐蝸牛科,Subulina,,Subulina octona,octona,,,,,"(Bruguière, 1792)",,圓錐蝸牛,1,1,0,,,,
395244,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Cypriniformes,鯉形目,Cyprinidae,鯉科,Systomus,,Systomus rubripinnis,rubripinnis,,,,,"(Valenciennes, 1842)",,橘尾窄口鲃;類小鲃;紅胸鰂;馬來鰂,1,1,0,,,DD,
341946,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hymenoptera,膜翅目,Formicidae,蟻科,Tapinoma,,Tapinoma melanocephalum,melanocephalum,,,,,"(Fabricius, 1793)",,黑頭慌琉璃蟻;黑頭荒蟻,1,1,0,,,,
339530,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hemiptera,半翅目,Tessaratomidae,荔蝽科,Tessaratoma,,Tessaratoma papillosa,papillosa,,,,,"(Drury, 1770)",,荔枝椿象;荔蝽;荔枝蝽;奶雞蝽;奶雞椿象;荔枝蝽象,1,1,0,,,,
401547,Animalia,動物界,Arthropoda,節肢動物門,Arachnida,蛛形綱,Trombidiformes,絨蟎目,Tetranychidae,葉蟎科,Tetranychus,,Tetranychus evansi,evansi,,,,,"Baker&amp; Pritchard, 1960",,伊凡氏葉蟎,1,1,0,,,,
400535,Animalia,動物界,Arthropoda,節肢動物門,Arachnida,蛛形綱,Trombidiformes,絨蟎目,Tetranychidae,葉蟎科,Tetranychus,,Tetranychus urticae,urticae,,,,,"Koch, 1836",,二點葉蟎,1,1,0,,,,
349648,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Coleoptera,鞘翅目,Scarabaeidae,金龜子科,Thaumastopeus,,Thaumastopeus shangaicus,shangaicus,,,,,"(Poll, 1886)",,藍艷騷金龜;暗藍扁騷金龜,1,1,0,,,,
419665,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Pelecaniformes,鵜形目,Threskiornithidae,䴉科,Threskiornis,,Threskiornis aethiopicus aethiopicus,aethiopicus,,aethiopicus,,,"(Latham, 1790)",,埃及聖䴉,1,1,0,,,LC,
348953,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Thysanoptera,纓翅目,Thripidae,薊馬科,Thrips,,Thrips palmi,palmi,,,,,"Karny, 1925",,南黃薊馬,1,1,0,,,,
348954,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Thysanoptera,纓翅目,Thripidae,薊馬科,Thrips,,Thrips simplex,simplex,,,,,"(Morison, 1930)",,唐菖蒲薊馬,1,1,0,,,,
417861,Animalia,動物界,Chordata,脊索動物門,Reptilia,爬蟲綱,Testudines,龜鱉目,Emydidae,澤龜科,Trachemys,,Trachemys scripta elegans,scripta,subsp.,elegans,,,"(Wied, 1838)",,紅耳龜;紅耳泥龜;巴西龜;巴西彩龜;翠龜;麻將龜;秀麗錦龜;七彩龜;彩龜,1,1,0,,,,
339751,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hemiptera,半翅目,Aleyrodidae,粉蝨科,Trialeurodes,,Trialeurodes vaporariorum,vaporariorum,,,,,"(Westwood, 1856)",,溫室粉蝨,1,1,0,,,,
434976,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Osphronemidae,絲足鱸科,Trichogaster,,Trichogaster lalius,lalius,,,,,"(Hamilton, 1822)",,侏儒絲足鱸;拉利毛足鱸,1,1,0,,,LC,
343575,Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Hymenoptera,膜翅目,Trichogrammatidae,赤眼蜂科,Trichogramma,,Trichogramma chilonis,chilonis,,,,,"Ishii, 1941",,螟黃赤眼蜂,1,1,0,,,,
382223,Animalia,動物界,Chordata,脊索動物門,Actinopterygii,條鰭魚綱,Perciformes,鱸形目,Osphronemidae,絲足鱸科,Trichopodus,,Trichopodus trichopterus,trichopterus,,,,,"(Pallas, 1770)",,絲鰭毛足鬥魚;三星毛足鱸;絲鰭毛足鱸;三星仔;曼龍;三星攀鱸;三星鬥魚,1,1,0,,,LC,
419419,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Corvidae,鴉科,Urocissa,,Urocissa erythrorhyncha,erythrorhyncha,,,,,"(Boddaert, 1783)",,紅嘴藍鵲;中國藍鵲,1,1,0,,,,
419449,Animalia,動物界,Chordata,脊索動物門,Aves,鳥綱,Passeriformes,雀形目,Viduidae,維達鳥科,Vidua,,Vidua macroura,macroura,,,,,"(Pallas, 1764)",,針尾維達鳥;天仁雀,1,1,0,,,LC,
